"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Talrand, Sky Summoner","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","125","False","False",""
"1","1","Talrand, Sky Summoner","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","97","False","False",""
"1","1","Talrand's Invocation","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","234","False","False",""
"2","2","Tamiyo, Collector of Tales","war","Near Mint","English","","","2023-05-11 03:39:29.403000","220","False","False",""
"1","1","Tamiyo, the Moon Sage","avr","Near Mint","English","","","2023-05-11 03:39:29.403000","79","False","False",""
"4","4","Tamiyo's Epiphany","war","Near Mint","English","","","2023-05-11 03:39:29.403000","71","False","False",""
"2","2","Tamiyo's Immobilizer","one","Near Mint","English","","","2023-05-11 03:39:29.403000","69","False","False",""
"1","1","Tamiyo's Logbook","one","Near Mint","English","","","2023-05-11 03:39:29.403000","70","False","False",""
"1","1","Tanazir Quandrix","stx","Near Mint","English","","","2023-05-11 03:39:29.403000","240","False","False",""
"4","4","Tangle Angler","som","Near Mint","English","","","2023-05-11 03:39:29.403000","128","False","False",""
"3","3","Tanglepool Bridge","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","257","False","False",""
"1","1","Tanuki Transplanter","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","30","False","False",""
"1","1","Tariel, Reckoner of Souls","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","281","False","False",""
"6","6","Taste of Blood","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","113","False","False",""
"1","1","Taste of Death","c21","Near Mint","English","","","2023-05-11 04:36:10.830000","156","False","False",""
"4","4","Tatyova, Benthic Druid","dom","Near Mint","English","","","2023-05-11 03:39:29.403000","206","False","False",""
"1","1","Taurean Mauler","afc","Near Mint","English","","","2023-05-11 04:34:18.350000","143","False","False",""
"1","1","Taurean Mauler","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","111","False","False",""
"5","5","Tavern Scoundrel","phed","Near Mint","English","foil","","2023-05-11 03:39:29.403000","12","False","False",""
"1","1","Tawnos, Solemn Survivor","brc","Near Mint","English","foil","","2023-05-11 04:15:08.683000","3","False","False",""
"1","1","Tayam, Luminous Enigma","c20","Near Mint","English","","","2023-05-11 04:39:50.937000","16","False","False",""
"1","1","Teach by Example","stx","Near Mint","English","","","2023-05-11 03:39:29.403000","241","False","False",""
"1","1","Technomancer","40k","Near Mint","English","foil","","2023-05-11 04:16:21.150000","61★","False","False",""
"1","1","Tectonic Giant","clb","Near Mint","English","","","2023-05-11 04:28:45.500000","808","False","False",""
"1","1","Tectonic Giant","afc","Near Mint","English","","","2023-05-11 04:35:03.783000","144","False","False",""
"1","1","Tectonic Hellion","c19","Near Mint","English","","","2023-05-11 04:41:19.447000","29","False","False",""
"1","1","Tectonic Reformation","c20","Near Mint","English","","","2023-05-11 04:40:06.800000","162","False","False",""
"6","6","Tectonic Rift","m20","Near Mint","English","","","2023-05-11 03:39:29.403000","161","False","False",""
"1","1","Teferi, Temporal Pilgrim","bro","Near Mint","English","","","2023-05-11 03:39:29.403000","66","False","False",""
"1","1","Teferi, Time Raveler","war","Near Mint","English","","","2023-05-11 03:39:29.403000","221","False","False",""
"5","5","Teferi's Protection","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","32","False","False",""
"7","7","Teferi's Time Twist","war","Near Mint","English","","","2023-05-11 03:39:29.403000","72","False","False",""
"2","2","Tekuthal, Inquiry Dominus","one","Near Mint","English","","","2023-05-11 03:39:29.403000","71","False","False",""
"1","1","Tempered Steel","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","76","False","False",""
"1","1","Tempered Steel","2xm","Near Mint","English","","","2023-05-11 03:39:29.403000","34","False","False",""
"1","1","Temple of Abandon","40k","Near Mint","English","foil","","2023-05-11 04:16:48.350000","297★","False","False",""
"1","1","Temple of Abandon","clb","Near Mint","English","","","2023-05-11 04:28:45.500000","921","False","False",""
"1","1","Temple of Abandon","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","179","False","False",""
"2","2","Temple of Abandon","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","430","False","False",""
"1","1","Temple of Deceit","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","431","False","False",""
"1","1","Temple of Deceit","clb","Near Mint","English","","","2023-05-11 04:27:45.263000","922","False","False",""
"2","2","Temple of Deceit","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","205","False","False",""
"1","1","Temple of Deceit","mic","Near Mint","English","","","2023-05-11 04:33:19.920000","184","False","False",""
"1","1","Temple of Enlightenment","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","206","False","False",""
"1","1","Temple of Enlightenment","nec","Near Mint","English","","","2023-05-11 04:31:54.087000","180","False","False",""
"1","1","Temple of Enlightenment","voc","Near Mint","English","","","2023-05-11 04:33:01.133000","185","False","False",""
"2","2","Temple of Enlightenment","moc","Near Mint","English","","","2023-05-11 04:12:54.543000","432","False","False",""
"2","2","Temple of Epiphany","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","433","False","False",""
"1","1","Temple of Epiphany","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","432","False","False",""
"1","1","Temple of Epiphany","clb","Near Mint","English","","","2023-05-11 04:28:15.497000","923","False","False",""
"1","1","Temple of Epiphany","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","207","False","False",""
"1","1","Temple of Epiphany","40k","Near Mint","English","foil","","2023-05-11 04:16:48.350000","298★","False","False",""
"1","1","Temple of Epiphany","c21","Near Mint","English","","","2023-05-11 04:36:52.450000","322","False","False",""
"1","1","Temple of Malady","c21","Near Mint","English","","","2023-05-11 04:36:10.830000","323","False","False",""
"1","1","Temple of Malady","onc","Near Mint","English","","","2023-05-11 04:14:17.520000","169","False","False",""
"1","1","Temple of Malady","ncc","Near Mint","English","","","2023-05-11 04:30:41.427000","433","False","False",""
"1","1","Temple of Malice","voc","Near Mint","English","","","2023-05-11 04:32:44.193000","186","False","False",""
"1","1","Temple of Malice","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","208","False","False",""
"1","1","Temple of Malice","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","236","False","False",""
"1","1","Temple of Mystery","40k","Near Mint","English","foil","","2023-05-11 04:16:48.350000","299★","False","False",""
"1","1","Temple of Mystery","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","434","False","False",""
"1","1","Temple of Mystery","c21","Near Mint","English","","","2023-05-11 04:36:32.777000","324","False","False",""
"1","1","Temple of Mystery","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","434","False","False",""
"1","1","Temple of Plenty","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","435","False","False",""
"1","1","Temple of Plenty","mic","Near Mint","English","","","2023-05-11 04:33:40.623000","185","False","False",""
"1","1","Temple of Plenty","onc","Near Mint","English","","","2023-05-11 04:14:17.520000","170","False","False",""
"1","1","Temple of Silence","onc","Near Mint","English","","","2023-05-11 04:14:17.520000","171","False","False",""
"1","1","Temple of Silence","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","209","False","False",""
"1","1","Temple of Silence","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","237","False","False",""
"1","1","Temple of Silence","clb","Near Mint","English","","","2023-05-11 04:25:11.163000","924","False","False",""
"1","1","Temple of Silence","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","435","False","False",""
"1","1","Temple of Silence","c21","Near Mint","English","","","2023-05-11 04:35:52.227000","325","False","False",""
"2","2","Temple of Silence","moc","Near Mint","English","","","2023-05-11 04:11:23.677000","436","False","False",""
"3","3","Temple of the False God","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","280","False","False",""
"3","3","Temple of the False God","c20","Near Mint","English","","","2023-05-11 04:39:17.023000","319","False","False",""
"5","5","Temple of the False God","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","326","False","False",""
"1","1","Temple of the False God","onc","Near Mint","English","","","2023-05-11 04:13:57.707000","172","False","False",""
"2","2","Temple of the False God","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","437","False","False",""
"1","1","Temple of the False God","ncc","Near Mint","English","","","2023-05-11 04:30:41.427000","436","False","False",""
"2","2","Temple of the False God","voc","Near Mint","English","","","2023-05-11 04:32:44.193000","187","False","False",""
"1","1","Temple of the False God","mic","Near Mint","English","","","2023-05-11 04:33:40.623000","186","False","False",""
"1","1","Temple of the False God","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","300★","False","False",""
"3","3","Temple of the False God","clb","Near Mint","English","","","2023-05-11 04:27:45.263000","925","False","False",""
"2","2","Temple of Triumph","moc","Near Mint","English","","","2023-05-11 04:12:54.543000","438","False","False",""
"1","1","Temple of Triumph","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","327","False","False",""
"1","1","Cloudblazer","afc","Near Mint","English","","","2023-05-11 04:34:34.557000","182","False","False",""
"1","1","Cloudgoat Ranger","khc","Near Mint","English","","","2023-05-11 04:37:28.770000","21","False","False",""
"1","1","Cloudthresher","cma","Near Mint","English","","","2023-05-11 03:39:29.403000","96","False","False",""
"2","2","Coalition Relic","dmc","Near Mint","English","","","2023-05-11 03:39:29.403000","180","False","False",""
"1","1","Codie, Vociferous Codex","stx","Near Mint","English","","","2023-05-11 03:39:29.403000","253","False","False",""
"12","12","Coiling Oracle","dmc","Near Mint","English","","","2023-05-11 03:39:29.403000","147","False","False",""
"1","1","Coiling Oracle","cmr","Near Mint","English","","","2023-05-11 04:38:03.290000","443","False","False",""
"1","1","Coiling Oracle","c21","Near Mint","English","","","2023-05-11 04:36:32.777000","212","False","False",""
"1","1","Cold-Eyed Selkie","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","183","False","False",""
"1","1","Cold-Eyed Selkie","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","204","False","False",""
"3","3","Coldsteel Heart","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","301","False","False",""
"1","1","Colfenor, the Last Yew","cmr","Near Mint","English","","","2023-05-11 03:39:29.403000","274","False","False",""
"4","4","Collective Blessing","rtr","Near Mint","English","","","2023-05-11 03:39:29.403000","150","False","False",""
"1","1","Collective Effort","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","183★","False","False",""
"1","1","Collective Effort","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","183","False","False",""
"1","1","Collective Effort","onc","Near Mint","English","","","2023-05-11 04:13:57.707000","61","False","False",""
"1","1","Collision of Realms","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","19","False","False",""
"1","1","Colossal Majesty","afc","Near Mint","English","","","2023-05-11 04:34:18.350000","154","False","False",""
"1","1","Colossal Majesty","c19","Near Mint","English","","","2023-05-11 04:41:19.447000","158","False","False",""
"1","1","Colossal Plow","nec","Near Mint","English","","","2023-05-11 04:31:54.087000","148","False","False",""
"1","1","Colossus Hammer","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","202","False","False",""
"1","1","Combat Calligrapher","c21","Near Mint","English","","","2023-05-11 04:35:52.227000","14","False","False",""
"1","1","Combine Chrysalis","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","319","False","False",""
"4","4","Combine Chrysalis","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","191","False","False",""
"3","3","Combust","mm2","Near Mint","English","","","2023-05-11 03:39:29.403000","110","False","False",""
"1","1","Combustible Gearhulk","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","163","False","False",""
"2","2","Comet Storm","cmr","Near Mint","English","","","2023-05-11 03:39:29.403000","411","False","False",""
"1","1","Comet Storm","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","148","False","False",""
"1","1","Command the Dreadhorde","war","Near Mint","English","","","2023-05-11 03:39:29.403000","82","False","False",""
"5","5","Command Tower","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","396","False","False",""
"10","10","Command Tower","dmc","Near Mint","English","","","2023-05-11 03:39:29.403000","204","False","False",""
"1","1","Command Tower","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","272","False","False",""
"2","2","Command Tower","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","178","False","False",""
"1","1","Command Tower","40k","Near Mint","English","foil","","2023-05-11 04:16:48.350000","270★","False","False",""
"1","1","Command Tower","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","271★","False","False",""
"1","1","Command Tower","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","272★","False","False",""
